"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2043";"Hovedalternativet (MMMM)";7227
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2044";"Hovedalternativet (MMMM)";7321
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2045";"Hovedalternativet (MMMM)";7531
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2046";"Hovedalternativet (MMMM)";7713
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2047";"Hovedalternativet (MMMM)";7911
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2048";"Hovedalternativet (MMMM)";8117
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2049";"Hovedalternativet (MMMM)";8266
"42 Agder";"2 Kvinner";"F80-84 80-84 år";"2050";"Hovedalternativet (MMMM)";8461
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2022";"Hovedalternativet (MMMM)";2448
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2023";"Hovedalternativet (MMMM)";2460
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2024";"Hovedalternativet (MMMM)";2525
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2025";"Hovedalternativet (MMMM)";2670
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2026";"Hovedalternativet (MMMM)";2844
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2027";"Hovedalternativet (MMMM)";2935
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2028";"Hovedalternativet (MMMM)";3092
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2029";"Hovedalternativet (MMMM)";3305
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2030";"Hovedalternativet (MMMM)";3541
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2031";"Hovedalternativet (MMMM)";3717
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2032";"Hovedalternativet (MMMM)";4126
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2033";"Hovedalternativet (MMMM)";4434
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2034";"Hovedalternativet (MMMM)";4594
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2035";"Hovedalternativet (MMMM)";4673
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2036";"Hovedalternativet (MMMM)";4806
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2037";"Hovedalternativet (MMMM)";4748
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2038";"Hovedalternativet (MMMM)";4818
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2039";"Hovedalternativet (MMMM)";4949
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2040";"Hovedalternativet (MMMM)";5058
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2041";"Hovedalternativet (MMMM)";5214
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2042";"Hovedalternativet (MMMM)";5412
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2043";"Hovedalternativet (MMMM)";5449
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2044";"Hovedalternativet (MMMM)";5602
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2045";"Hovedalternativet (MMMM)";5699
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2046";"Hovedalternativet (MMMM)";5792
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2047";"Hovedalternativet (MMMM)";5866
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2048";"Hovedalternativet (MMMM)";5993
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2049";"Hovedalternativet (MMMM)";6107
"42 Agder";"2 Kvinner";"F85-89 85-89 år";"2050";"Hovedalternativet (MMMM)";6304
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2022";"Hovedalternativet (MMMM)";1295
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2023";"Hovedalternativet (MMMM)";1341
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2024";"Hovedalternativet (MMMM)";1344
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2025";"Hovedalternativet (MMMM)";1342
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2026";"Hovedalternativet (MMMM)";1308
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2027";"Hovedalternativet (MMMM)";1322
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2028";"Hovedalternativet (MMMM)";1338
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2029";"Hovedalternativet (MMMM)";1400
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2030";"Hovedalternativet (MMMM)";1492
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2031";"Hovedalternativet (MMMM)";1602
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2032";"Hovedalternativet (MMMM)";1662
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2033";"Hovedalternativet (MMMM)";1777
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2034";"Hovedalternativet (MMMM)";1908
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2035";"Hovedalternativet (MMMM)";2078
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2036";"Hovedalternativet (MMMM)";2192
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2037";"Hovedalternativet (MMMM)";2457
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2038";"Hovedalternativet (MMMM)";2655
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2039";"Hovedalternativet (MMMM)";2756
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2040";"Hovedalternativet (MMMM)";2806
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2041";"Hovedalternativet (MMMM)";2891
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2042";"Hovedalternativet (MMMM)";2884
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2043";"Hovedalternativet (MMMM)";2966
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2044";"Hovedalternativet (MMMM)";3071
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2045";"Hovedalternativet (MMMM)";3157
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2046";"Hovedalternativet (MMMM)";3273
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2047";"Hovedalternativet (MMMM)";3421
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2048";"Hovedalternativet (MMMM)";3463
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2049";"Hovedalternativet (MMMM)";3589
"42 Agder";"2 Kvinner";"F90-94 90-94 år";"2050";"Hovedalternativet (MMMM)";3658
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2022";"Hovedalternativet (MMMM)";405
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2023";"Hovedalternativet (MMMM)";395
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2024";"Hovedalternativet (MMMM)";396
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2025";"Hovedalternativet (MMMM)";385
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2026";"Hovedalternativet (MMMM)";393
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2027";"Hovedalternativet (MMMM)";399
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2028";"Hovedalternativet (MMMM)";417
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2029";"Hovedalternativet (MMMM)";422
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2030";"Hovedalternativet (MMMM)";414
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2031";"Hovedalternativet (MMMM)";410
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2032";"Hovedalternativet (MMMM)";423
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2033";"Hovedalternativet (MMMM)";437
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2034";"Hovedalternativet (MMMM)";464
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2035";"Hovedalternativet (MMMM)";495
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2036";"Hovedalternativet (MMMM)";541
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2037";"Hovedalternativet (MMMM)";560
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2038";"Hovedalternativet (MMMM)";599
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2039";"Hovedalternativet (MMMM)";659
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2040";"Hovedalternativet (MMMM)";730
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2041";"Hovedalternativet (MMMM)";775
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2042";"Hovedalternativet (MMMM)";873
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2043";"Hovedalternativet (MMMM)";956
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2044";"Hovedalternativet (MMMM)";981
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2045";"Hovedalternativet (MMMM)";998
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2046";"Hovedalternativet (MMMM)";1032
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2047";"Hovedalternativet (MMMM)";1039
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2048";"Hovedalternativet (MMMM)";1085
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2049";"Hovedalternativet (MMMM)";1136
"42 Agder";"2 Kvinner";"F95-99 95-99 år";"2050";"Hovedalternativet (MMMM)";1172
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2022";"Hovedalternativet (MMMM)";65
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2023";"Hovedalternativet (MMMM)";68
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2024";"Hovedalternativet (MMMM)";39
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2025";"Hovedalternativet (MMMM)";49
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2026";"Hovedalternativet (MMMM)";47
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2027";"Hovedalternativet (MMMM)";48
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2028";"Hovedalternativet (MMMM)";50
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2029";"Hovedalternativet (MMMM)";42
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2030";"Hovedalternativet (MMMM)";44
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2031";"Hovedalternativet (MMMM)";47
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2032";"Hovedalternativet (MMMM)";50
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2033";"Hovedalternativet (MMMM)";50
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2034";"Hovedalternativet (MMMM)";49
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2035";"Hovedalternativet (MMMM)";46
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2036";"Hovedalternativet (MMMM)";47
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2037";"Hovedalternativet (MMMM)";53
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2038";"Hovedalternativet (MMMM)";53
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2039";"Hovedalternativet (MMMM)";57
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2040";"Hovedalternativet (MMMM)";64
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2041";"Hovedalternativet (MMMM)";70
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2042";"Hovedalternativet (MMMM)";73
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2043";"Hovedalternativet (MMMM)";79
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2044";"Hovedalternativet (MMMM)";86
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2045";"Hovedalternativet (MMMM)";97
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2046";"Hovedalternativet (MMMM)";102
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2047";"Hovedalternativet (MMMM)";124
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2048";"Hovedalternativet (MMMM)";133
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2049";"Hovedalternativet (MMMM)";138
"42 Agder";"2 Kvinner";"F100G5+ 100 år eller eldre";"2050";"Hovedalternativet (MMMM)";143
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2022";"Hovedalternativet (MMMM)";14440
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2023";"Hovedalternativet (MMMM)";14214
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2024";"Hovedalternativet (MMMM)";14079
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2025";"Hovedalternativet (MMMM)";13923
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2026";"Hovedalternativet (MMMM)";13844
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2027";"Hovedalternativet (MMMM)";13548
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2028";"Hovedalternativet (MMMM)";13508
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2029";"Hovedalternativet (MMMM)";13540
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2030";"Hovedalternativet (MMMM)";13622
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2031";"Hovedalternativet (MMMM)";13736
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2032";"Hovedalternativet (MMMM)";13857
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2033";"Hovedalternativet (MMMM)";13992
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2034";"Hovedalternativet (MMMM)";14145
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2035";"Hovedalternativet (MMMM)";14304
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2036";"Hovedalternativet (MMMM)";14483
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2037";"Hovedalternativet (MMMM)";14663
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2038";"Hovedalternativet (MMMM)";14819
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2039";"Hovedalternativet (MMMM)";14937
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2040";"Hovedalternativet (MMMM)";15020
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2041";"Hovedalternativet (MMMM)";15052
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2042";"Hovedalternativet (MMMM)";15042
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2043";"Hovedalternativet (MMMM)";15012
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2044";"Hovedalternativet (MMMM)";14968
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2045";"Hovedalternativet (MMMM)";14903
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2046";"Hovedalternativet (MMMM)";14814
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2047";"Hovedalternativet (MMMM)";14714
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2048";"Hovedalternativet (MMMM)";14600
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2049";"Hovedalternativet (MMMM)";14488
"11 Rogaland";"1 Menn";"F00-04 0-4 år";"2050";"Hovedalternativet (MMMM)";14371
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2022";"Hovedalternativet (MMMM)";16129
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2023";"Hovedalternativet (MMMM)";16025
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2024";"Hovedalternativet (MMMM)";15787
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2025";"Hovedalternativet (MMMM)";15476
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2026";"Hovedalternativet (MMMM)";15050
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2027";"Hovedalternativet (MMMM)";14836
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2028";"Hovedalternativet (MMMM)";14542
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2029";"Hovedalternativet (MMMM)";14351
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2030";"Hovedalternativet (MMMM)";14212
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2031";"Hovedalternativet (MMMM)";14149
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2032";"Hovedalternativet (MMMM)";13874
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2033";"Hovedalternativet (MMMM)";13832
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2034";"Hovedalternativet (MMMM)";13861
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2035";"Hovedalternativet (MMMM)";13948
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2036";"Hovedalternativet (MMMM)";14059
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2037";"Hovedalternativet (MMMM)";14175
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2038";"Hovedalternativet (MMMM)";14304
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2039";"Hovedalternativet (MMMM)";14439
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2040";"Hovedalternativet (MMMM)";14598
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2041";"Hovedalternativet (MMMM)";14756
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2042";"Hovedalternativet (MMMM)";14933
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2043";"Hovedalternativet (MMMM)";15079
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2044";"Hovedalternativet (MMMM)";15187
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2045";"Hovedalternativet (MMMM)";15265
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2046";"Hovedalternativet (MMMM)";15292
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2047";"Hovedalternativet (MMMM)";15285
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2048";"Hovedalternativet (MMMM)";15253
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2049";"Hovedalternativet (MMMM)";15197
"11 Rogaland";"1 Menn";"F05-09 5-9 år";"2050";"Hovedalternativet (MMMM)";15135
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2022";"Hovedalternativet (MMMM)";16925
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2023";"Hovedalternativet (MMMM)";17118
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2024";"Hovedalternativet (MMMM)";17019
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2025";"Hovedalternativet (MMMM)";16762
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2026";"Hovedalternativet (MMMM)";16454
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2027";"Hovedalternativet (MMMM)";16370
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2028";"Hovedalternativet (MMMM)";16182
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2029";"Hovedalternativet (MMMM)";15909
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2030";"Hovedalternativet (MMMM)";15616
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2031";"Hovedalternativet (MMMM)";15205
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2032";"Hovedalternativet (MMMM)";14992
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2033";"Hovedalternativet (MMMM)";14714
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2034";"Hovedalternativet (MMMM)";14530
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2035";"Hovedalternativet (MMMM)";14390
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2036";"Hovedalternativet (MMMM)";14330
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2037";"Hovedalternativet (MMMM)";14071
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2038";"Hovedalternativet (MMMM)";14031
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2039";"Hovedalternativet (MMMM)";14062
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2040";"Hovedalternativet (MMMM)";14138
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2041";"Hovedalternativet (MMMM)";14245
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2042";"Hovedalternativet (MMMM)";14352
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2043";"Hovedalternativet (MMMM)";14484
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2044";"Hovedalternativet (MMMM)";14618
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2045";"Hovedalternativet (MMMM)";14768
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2046";"Hovedalternativet (MMMM)";14928
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2047";"Hovedalternativet (MMMM)";15088
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2048";"Hovedalternativet (MMMM)";15226
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2049";"Hovedalternativet (MMMM)";15333
"11 Rogaland";"1 Menn";"F10-14 10-14 år";"2050";"Hovedalternativet (MMMM)";15405
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2022";"Hovedalternativet (MMMM)";15611
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2023";"Hovedalternativet (MMMM)";15907
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2024";"Hovedalternativet (MMMM)";16238
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2025";"Hovedalternativet (MMMM)";16609
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2026";"Hovedalternativet (MMMM)";17082
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2027";"Hovedalternativet (MMMM)";17122
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2028";"Hovedalternativet (MMMM)";17232
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2029";"Hovedalternativet (MMMM)";17104
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2030";"Hovedalternativet (MMMM)";16836
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2031";"Hovedalternativet (MMMM)";16547
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2032";"Hovedalternativet (MMMM)";16472
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2033";"Hovedalternativet (MMMM)";16282
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2034";"Hovedalternativet (MMMM)";16017
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2035";"Hovedalternativet (MMMM)";15726
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2036";"Hovedalternativet (MMMM)";15324
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2037";"Hovedalternativet (MMMM)";15125
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2038";"Hovedalternativet (MMMM)";14856
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2039";"Hovedalternativet (MMMM)";14683
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2040";"Hovedalternativet (MMMM)";14545
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2041";"Hovedalternativet (MMMM)";14493
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2042";"Hovedalternativet (MMMM)";14248
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2043";"Hovedalternativet (MMMM)";14216
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2044";"Hovedalternativet (MMMM)";14246
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2045";"Hovedalternativet (MMMM)";14325
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2046";"Hovedalternativet (MMMM)";14424
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2047";"Hovedalternativet (MMMM)";14535
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2048";"Hovedalternativet (MMMM)";14656
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2049";"Hovedalternativet (MMMM)";14782
"11 Rogaland";"1 Menn";"F15-19 15-19 år";"2050";"Hovedalternativet (MMMM)";14922
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2022";"Hovedalternativet (MMMM)";15570
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2023";"Hovedalternativet (MMMM)";15234
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2024";"Hovedalternativet (MMMM)";15098
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2025";"Hovedalternativet (MMMM)";14912
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2026";"Hovedalternativet (MMMM)";14763
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2027";"Hovedalternativet (MMMM)";15004
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2028";"Hovedalternativet (MMMM)";15291
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2029";"Hovedalternativet (MMMM)";15632
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2030";"Hovedalternativet (MMMM)";16005
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2031";"Hovedalternativet (MMMM)";16425
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2032";"Hovedalternativet (MMMM)";16469
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2033";"Hovedalternativet (MMMM)";16537
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2034";"Hovedalternativet (MMMM)";16387
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2035";"Hovedalternativet (MMMM)";16140
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2036";"Hovedalternativet (MMMM)";15897
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2037";"Hovedalternativet (MMMM)";15821
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2038";"Hovedalternativet (MMMM)";15625
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2039";"Hovedalternativet (MMMM)";15386
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2040";"Hovedalternativet (MMMM)";15126
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2041";"Hovedalternativet (MMMM)";14766
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2042";"Hovedalternativet (MMMM)";14595
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2043";"Hovedalternativet (MMMM)";14363
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2044";"Hovedalternativet (MMMM)";14213
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2045";"Hovedalternativet (MMMM)";14097
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2046";"Hovedalternativet (MMMM)";14057
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2047";"Hovedalternativet (MMMM)";13870
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2048";"Hovedalternativet (MMMM)";13849
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2049";"Hovedalternativet (MMMM)";13880
"11 Rogaland";"1 Menn";"F20-24 20-24 år";"2050";"Hovedalternativet (MMMM)";13959
"11 Rogaland";"1 Menn";"F25-29 25-29 år";"2022";"Hovedalternativet (MMMM)";16278
"11 Rogaland";"1 Menn";"F25-29 25-29 år";"2023";"Hovedalternativet (MMMM)";16241
